cert_hash,host,port,server_name,depth
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.115,443,dns.controld.com,1
1ce3589baea1bfab1930eb22311ee367363007abe0da392f93d144ca58f29ca5,75.75.77.8,443,doh.xfinity.com,0
111006378afbe8e99bb02ba87390ca429fca2773f74d7f7eb5744f5ddf68014b,75.75.77.8,443,doh.xfinity.com,1
38392f17ce7b682c198d29c6e71d2740964a2074c8d2558e6cff64c27823f129,75.75.77.8,443,doh.xfinity.com,2
d7a7a0fb5d7e2731d771e9484ebcdef71d5f0c3e0a2948782bc83ee0ea699ef4,75.75.77.8,443,doh.xfinity.com,3
39bae4320559e427cedd657d541b141bfe1ff630d28a625a2de2378c82c34e02,62.113.116.13,443,cd4you.ddnsfree.com,0
21acc1dbd6944f9ac18c782cb5c328d6c2821c6b63731fa3b8987f5625de8a0d,62.113.116.13,443,cd4you.ddnsfree.com,1
68b9c761219a5b1f0131784474665db61bbdb109e00f05ca9f74244ee5f5f52b,62.113.116.13,443,cd4you.ddnsfree.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.120,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.120,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.117,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.117,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.113.197,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.113.197,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.113.197,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.34,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.34,443,freedns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,66.96.123.86,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,66.96.123.86,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,66.96.123.86,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.122,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.122,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.78.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.78.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.78.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.188,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.188,443,dns.controld.com,1
e4c75901e1acf8de18f4cd046d632154c34b8dcd59ac13abc460426dbda039ed,52.86.234.224,443,ipt.sps01-dev-ralfodoh.001.dev.ralfodoh.internal.spscld.net,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,52.86.234.224,443,ipt.sps01-dev-ralfodoh.001.dev.ralfodoh.internal.spscld.net,1
6d99fb265eb1c5b3744765fcbc648f3cd8e1bffafdc4c2f99b9d47cf7ff1c24f,52.86.234.224,443,ipt.sps01-dev-ralfodoh.001.dev.ralfodoh.internal.spscld.net,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.120,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.120,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.208,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.208,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.201,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.201,443,freedns.controld.com,1
1ce3589baea1bfab1930eb22311ee367363007abe0da392f93d144ca58f29ca5,75.75.77.5,443,doh2.gslb2.xfinity.com,0
111006378afbe8e99bb02ba87390ca429fca2773f74d7f7eb5744f5ddf68014b,75.75.77.5,443,doh2.gslb2.xfinity.com,1
38392f17ce7b682c198d29c6e71d2740964a2074c8d2558e6cff64c27823f129,75.75.77.5,443,doh2.gslb2.xfinity.com,2
d7a7a0fb5d7e2731d771e9484ebcdef71d5f0c3e0a2948782bc83ee0ea699ef4,75.75.77.5,443,doh2.gslb2.xfinity.com,3
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.81.197,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.81.197,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.81.197,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.212,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.212,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.108,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.108,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.29,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.29,443,freedns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.81.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.81.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.81.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.209,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.209,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.31,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.31,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.170,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.170,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.198,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.198,443,freedns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,66.96.122.150,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,66.96.122.150,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,66.96.122.150,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.199,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.199,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.39,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.39,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.215,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.215,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.117,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.117,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.233,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.233,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.2,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.2,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.33,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.33,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.96.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.96.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.96.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.40,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.40,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.211,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.211,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.229,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.229,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.219,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.219,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.121,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.121,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.88,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.88,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.217,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.217,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.37,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.37,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.214,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.214,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.123,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.123,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.35,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.35,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.31,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.31,443,freedns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.91.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.91.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.91.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.218,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.218,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.88.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.88.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.88.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.50,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.50,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.86.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.86.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.86.196,443,doh.dns.apple.com,2
1ce3589baea1bfab1930eb22311ee367363007abe0da392f93d144ca58f29ca5,75.75.77.32,443,doh.xfinity.com,0
111006378afbe8e99bb02ba87390ca429fca2773f74d7f7eb5744f5ddf68014b,75.75.77.32,443,doh.xfinity.com,1
38392f17ce7b682c198d29c6e71d2740964a2074c8d2558e6cff64c27823f129,75.75.77.32,443,doh.xfinity.com,2
d7a7a0fb5d7e2731d771e9484ebcdef71d5f0c3e0a2948782bc83ee0ea699ef4,75.75.77.32,443,doh.xfinity.com,3
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.49,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.49,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.41,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.41,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.44,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.44,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.171,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.171,443,freedns.controld.com,1
5af82fd30450dd24e0390cbef96502cfcfa76da48a4b9bf6f00ec472c9675f79,45.90.30.102,443,dns2.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,45.90.30.102,443,dns2.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,45.90.30.102,443,dns2.nextdns.io,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.230,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.230,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.87.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.87.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.87.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.230,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.230,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.56,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.56,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.106.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.106.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.106.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.221,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.221,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.127,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.127,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.128,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.128,443,freedns.controld.com,1
e0a805c513930da1245107de1a33baa0ba3432e76f2d9c2d52dec8e5b8fa0c79,45.90.28.234,443,dns1.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,45.90.28.234,443,dns1.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,45.90.28.234,443,dns1.nextdns.io,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.58,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.58,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.5,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.5,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.91,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.91,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.55,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.55,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.207,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.207,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.226,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.226,443,freedns.controld.com,1
e0a805c513930da1245107de1a33baa0ba3432e76f2d9c2d52dec8e5b8fa0c79,45.90.28.193,443,dns1.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,45.90.28.193,443,dns1.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,45.90.28.193,443,dns1.nextdns.io,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.45,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.45,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.52,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.52,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.21,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.21,443,freedns.controld.com,1
f3a8c8001402274469653c7b258e6d044c5fd5fbec910d058c24d728c3832687,62.253.102.17,443,wnlb-dnscache.eng.virginmedia.net,0
b055a83b301be990af4a9f23263d11c75fb067e59b2a143bf978dd6af0086f1d,62.253.102.17,443,wnlb-dnscache.eng.virginmedia.net,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.245,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.245,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.62,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.62,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.225,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.225,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.222,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.222,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.124,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.124,443,dns.controld.com,1
cbbc73a3cac7eacd2c92d4d8cc3ab2a76500cbb22b8033bb85ef125737b09640,74.80.94.196,443,doh.dns.apple.com,0
2585928d2c5bfd952e025bd12e27c6776224cf752ec362d3031cdd49351844d4,74.80.94.196,443,doh.dns.apple.com,1
31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0,74.80.94.196,443,doh.dns.apple.com,2
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.125,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.125,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.2.100,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.2.100,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.89,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.89,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.130,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.130,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.56,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.56,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.156,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.156,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.243,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.243,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.48,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.48,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.66,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.66,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.47,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.47,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.2.102,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.2.102,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.132,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.132,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.93,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.93,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.26,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.26,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.129,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.129,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.95,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.95,443,freedns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.2.109,443,dns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.2.109,443,dns.controld.com,1
8a05ce748a2ff055f99a88295f785d972ae933da030765007b7c27c0148c57bf,76.76.10.64,443,freedns.controld.com,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,76.76.10.64,443,freedns.controld.com,1
